#bpm=128
1,1875,0,2
1,3515,0,2
1,4453,0,1
1,5156,0,1
1,5625,0,2
1,7265,0,1
1,8203,0,2
1,8906,0,2
1,9375,0,1
1,10546,0,2
1,11250,0,1
1,11953,0,2
1,12656,0,2
1,13125,0,1
1,13593,0,1
1,14531,0,2
1,15468,0,2
1,15937,0,1
1,16406,0,1
1,16875,0,2
1,17343,0,2
1,17812,0,2
1,18750,0,2
1,19218,0,2
1,19687,0,2
1,20625,0,1
1,21328,0,1
1,22031,0,1
1,22500,0,2
1,22968,0,2
1,23437,0,1
1,24375,0,1
1,24843,0,1
1,25312,0,1
1,25781,0,1
1,26250,0,2
1,26718,0,2
1,27187,0,2
1,27656,0,1
1,28125,0,2
1,28828,0,1
1,29296,0,1
1,30000,0,1
1,30703,0,2
1,32343,0,2
1,32812,0,2
1,33281,0,2
1,33750,0,1
1,34453,0,2
1,35156,0,2
1,36093,0,2
1,36562,0,2
1,37031,0,2
1,37500,0,1
1,38203,0,2
1,38906,0,2
1,39843,0,2
1,40312,0,2
1,40781,0,2
1,41250,0,1
1,41718,0,1
1,42187,0,1
1,42656,0,1
1,43125,0,2
1,43828,0,1
1,44531,0,2
1,45000,0,1
1,45468,0,1
1,45937,0,2
1,46406,0,1
1,46875,0,1
1,47343,0,1
1,47812,0,2
1,48281,0,2
1,48750,0,1
1,49218,0,1
1,50156,0,1
1,50625,0,2
1,51093,0,2
1,51562,0,1
1,52031,0,1
1,52500,0,1
3,53203,0,4
1,53906,0,2
1,54375,0,1
1,54843,0,1
1,55312,0,1
1,55781,0,2
1,56250,0,2
1,56718,0,2
1,57187,0,1
1,57656,0,1
1,58125,0,1
1,59062,0,2
1,59531,0,1
3,60234,0,7
1,61875,0,1
1,62578,0,2
1,63281,0,1
1,63515,0,1
1,64218,0,2
1,64687,0,2
1,65156,0,2
1,65625,0,1
1,66328,0,2
1,67031,0,2
1,67500,0,1
1,67968,0,1
1,68437,0,1
1,68906,0,1
1,69375,0,1
1,70078,0,2
1,70781,0,2
1,71250,0,2
1,71718,0,2
1,72187,0,2
1,72656,0,2
1,73125,0,1
1,73593,0,1
1,74062,0,1
1,74531,0,1
1,75000,0,2
1,75468,0,2
1,75937,0,2
1,76406,0,2
1,76875,0,1
1,78281,0,2
1,78750,0,1
1,79453,0,1
1,80156,0,1
1,80625,0,2
1,81328,0,2
1,82031,0,2
2,82500,585,1
1,83671,0,2
1,84140,0,2
1,84375,0,2
1,84843,0,2
1,85546,0,1
1,86015,0,1
1,86718,0,1
1,87421,0,2
2,87890,703,2
1,89531,0,1
1,90000,0,1
1,90468,0,1
1,90937,0,2
1,91406,0,2
1,91875,0,1
1,92343,0,1
1,93281,0,2
1,95625,0,2
1,96093,0,2
1,97031,0,1
1,98203,0,2
1,98906,0,2
1,99375,0,1
1,99843,0,1
1,100312,0,1
1,100781,0,1
1,101250,0,2
1,101718,0,2
1,102187,0,2
1,102656,0,2
1,103125,0,1
1,103593,0,1
1,104062,0,2
1,104531,0,2
5,105000,1406,0
1,106875,0,2
1,107343,0,2
1,107812,0,2
1,108281,0,2
1,108750,0,1
1,109218,0,1
1,109687,0,1
1,110156,0,1
1,110625,0,2
1,111093,0,2
1,111562,0,2
1,112031,0,1
1,112500,0,1
1,112968,0,1
2,113437,469,1
1,114375,0,2
1,114843,0,2
1,115312,0,2
1,115781,0,2
1,116250,0,1
1,116718,0,1
1,117187,0,1
1,117890,0,2
1,118125,0,2
1,118828,0,1
1,119531,0,2
1,120000,0,2
1,120937,0,1
1,121406,0,1
1,121875,0,1
1,122343,0,3
1,122812,0,1
1,123281,0,1
1,123750,0,1
1,124218,0,1
1,124687,0,1
1,125156,0,1
1,125390,0,1
1,125625,0,1
1,126093,0,2
1,126562,0,2
1,127031,0,2
1,127500,0,2
1,127968,0,2
1,128437,0,2
1,128906,0,2
1,129140,0,2
1,129375,0,2
1,129843,0,1
1,130312,0,1
1,130781,0,1
1,131484,0,2
1,131953,0,2
1,132421,0,2
1,132890,0,2
1,133125,0,1
1,133476,0,1
1,133828,0,1
1,134062,0,1
1,134414,0,1
1,134765,0,1
1,135000,0,2
1,135234,0,2
1,135585,0,2
1,135937,0,2
1,136289,0,2
1,136640,0,2
1,136875,0,2
1,138281,0,2
1,139687,0,1
1,140156,0,1
1,140625,0,1
1,142031,0,2
3,142500,0,10
1,144375,0,1
