#bpm=123
1,3902,0,2
1,7804,0,2
1,9512,0,1
2,11707,2927,2
1,15609,0,2
1,16341,0,1
1,17317,0,1
1,18292,0,2
1,19512,0,1
1,21463,0,2
1,22439,0,2
1,23414,0,2
1,25365,0,1
1,26341,0,1
1,27317,0,2
1,28292,0,1
1,29390,0,1
1,31219,0,2
1,32439,0,2
1,33292,0,2
1,34146,0,1
2,35243,3781,1
1,39512,0,2
1,40487,0,2
1,40975,0,1
1,42926,0,1
1,44390,0,2
1,45365,0,2
1,46341,0,2
1,46829,0,1
2,48536,1220,1
1,51707,0,1
1,52682,0,2
1,53658,0,2
1,54634,0,2
1,55853,0,1
1,56341,0,2
1,57317,0,2
1,58048,0,1
1,59512,0,2
1,60487,0,2
1,61463,0,1
1,61951,0,1
1,62439,0,1
1,63902,0,1
1,64390,0,2
1,65121,0,2
2,66097,1585,2
1,68292,0,1
1,68780,0,2
1,69268,0,1
2,69756,975,1
1,71463,0,2
2,72195,1707,2
2,75853,1220,2
2,77804,3659,1
1,81951,0,2
2,83780,1220,1
1,85609,0,2
1,86341,0,1
1,87317,0,1
1,88292,0,1
1,89756,0,2
1,90487,0,1
2,91219,976,2
1,92682,0,1
2,93414,1951,1
1,96585,0,1
1,97073,0,1
1,97560,0,1
1,98292,0,2
2,99268,1707,2
1,101463,0,1
1,101951,0,2
1,102926,0,1
1,103902,0,2
1,104634,0,2
2,105121,14879,2
1,113170,0,1
1,113902,0,1
1,114634,0,1
1,117073,0,1
1,117560,0,1
1,118048,0,1
1,120975,0,1
2,121707,1219,1
1,123658,0,2
1,124878,0,1
2,125609,488,1
1,126585,0,2
1,127804,0,1
1,128292,0,1
1,128780,0,2
2,129512,1219,2
2,131463,732,1
1,132682,0,2
2,133414,488,2
1,134390,0,1
1,135609,0,2
1,136097,0,2
1,136585,0,1
1,137560,0,1
1,138536,0,1
1,139512,0,1
1,140487,0,2
1,141463,0,2
1,142439,0,2
1,143414,0,2
1,144390,0,1
1,144878,0,2
1,145853,0,2
1,146829,0,2
1,147804,0,2
1,148292,0,1
1,148780,0,2
1,149756,0,2
1,150731,0,2
1,151219,0,3
1,151707,0,3
1,152195,0,1
2,152926,1708,1
1,155121,0,2
2,156097,976,2
2,157804,732,1
1,159024,0,2
1,159512,0,2
1,160000,0,1
2,160731,732,1
1,161951,0,2
1,162926,0,2
1,163902,0,2
2,164390,731,2
2,165609,732,1
1,166829,0,2
1,167317,0,2
1,167804,0,2
