#bpm=123
1,3902,0,2
1,7804,0,2
1,9512,0,1
2,11707,3414,2
1,15609,0,2
1,16341,0,1
1,17317,0,1
1,18292,0,2
1,19512,0,1
1,20000,0,2
1,21219,0,1
1,21463,0,2
1,22195,0,2
1,23414,0,2
1,25121,0,2
1,25365,0,1
1,25853,0,2
1,26341,0,1
1,26829,0,2
1,27317,0,2
1,28292,0,1
1,29024,0,1
1,29390,0,1
1,30853,0,1
1,31219,0,2
1,32439,0,2
1,32926,0,2
1,33292,0,2
1,34146,0,1
1,34634,0,1
2,35243,3781,1
1,37560,0,2
1,38536,0,2
1,39512,0,2
1,40487,0,2
2,40975,1464,2
1,42926,0,1
1,44024,0,2
1,44390,0,2
1,44878,0,2
1,45243,0,2
1,45609,0,2
1,46341,0,1
1,46829,0,2
1,47195,0,2
1,48536,0,1
2,48780,2195,1
1,51463,0,1
1,51707,0,1
1,52195,0,2
1,52439,0,2
1,52926,0,1
1,53414,0,1
1,53902,0,2
1,54390,0,2
1,55853,0,1
1,56097,0,1
1,56341,0,2
1,57317,0,1
1,58048,0,1
1,59512,0,2
1,59878,0,2
1,60243,0,2
1,60609,0,2
1,61463,0,1
1,61951,0,1
1,62439,0,1
1,63658,0,1
1,63902,0,1
1,64390,0,2
1,64756,0,2
1,65121,0,2
1,65609,0,1
2,65975,1585,2
1,68048,0,1
1,68292,0,1
1,68536,0,2
1,68780,0,2
1,69268,0,1
1,69756,0,1
2,70000,975,1
1,71463,0,2
1,71829,0,2
2,72195,1707,2
1,74146,0,1
2,75853,3171,2
1,77073,0,1
2,77804,3659,1
1,78536,0,1
1,80000,0,1
1,81951,0,2
2,83658,5122,1
1,84878,0,2
2,85609,3171,2
1,86341,0,2
1,87317,0,1
1,88292,0,2
1,89756,0,2
1,90000,0,2
1,90487,0,1
1,90731,0,1
1,91219,0,2
2,91463,3902,2
1,92682,0,1
2,93414,1951,1
1,96585,0,1
1,96829,0,1
1,97073,0,2
1,97317,0,2
1,97560,0,1
1,97804,0,2
1,98292,0,1
1,98536,0,2
1,99024,0,1
2,99268,1707,2
1,101463,0,1
2,101951,17561,2
2,102926,16586,1
1,103902,0,2
1,104634,0,2
1,105121,0,2
1,105365,0,1
1,113170,0,1
1,113658,0,1
1,114146,0,2
1,114634,0,2
1,115121,0,1
1,115609,0,1
1,116097,0,2
1,116585,0,2
1,117073,0,3
1,117560,0,3
1,118048,0,3
1,120000,0,2
1,120365,0,2
1,120731,0,2
1,120975,0,1
1,121341,0,1
2,121707,1463,1
1,123414,0,2
2,123658,732,2
1,124878,0,1
1,125243,0,1
2,125609,1708,1
1,126585,0,2
1,127804,0,2
1,128292,0,1
1,128780,0,2
1,129146,0,2
2,129512,1219,2
1,131219,0,1
2,131463,732,1
1,132682,0,2
1,133048,0,2
2,133414,1707,2
1,134390,0,1
1,135609,0,3
1,136097,0,3
1,136585,0,1
1,137073,0,1
1,137560,0,1
1,138048,0,1
1,138536,0,1
1,139024,0,1
1,139512,0,1
1,140000,0,1
1,140487,0,2
1,140975,0,2
1,141463,0,2
1,141951,0,2
1,142439,0,2
1,142926,0,2
1,143414,0,2
1,143902,0,2
1,144390,0,1
1,144634,0,2
1,144878,0,1
1,145365,0,1
1,145609,0,2
1,145853,0,1
1,146341,0,2
1,146585,0,1
1,146829,0,2
1,147317,0,2
1,147560,0,1
1,147804,0,2
1,148292,0,1
1,148536,0,2
1,148780,0,1
1,149268,0,1
1,149512,0,2
1,149756,0,1
1,150243,0,2
1,150487,0,1
1,150731,0,2
1,151219,0,3
1,151463,0,3
1,151829,0,3
1,152195,0,1
1,152560,0,1
2,152926,1708,1
1,155121,0,2
1,155853,0,2
2,156097,976,2
1,157317,0,1
1,157560,0,1
2,157804,732,1
1,159024,0,2
1,159512,0,2
1,160000,0,2
1,160365,0,2
2,160731,732,2
1,161951,0,1
1,162439,0,1
1,162926,0,1
1,163414,0,1
1,163902,0,2
2,164390,1951,2
2,165609,732,1
1,166829,0,3
1,167317,0,3
1,167804,0,3
