#bpm=180
1,1333,0,1
1,1500,0,2
1,1666,0,2
1,1833,0,1
1,2000,0,2
1,2166,0,2
1,2333,0,1
1,2500,0,1
1,3166,0,2
1,3333,0,2
1,3500,0,1
1,3666,0,1
1,3833,0,1
1,4000,0,1
1,4166,0,2
1,4333,0,2
1,4500,0,1
1,4666,0,2
1,4833,0,2
1,5000,0,2
1,5166,0,1
1,5833,0,2
1,6000,0,2
1,6166,0,1
1,6416,0,1
1,6666,0,1
1,6833,0,2
1,7000,0,2
1,7166,0,1
1,7333,0,2
1,7500,0,2
1,7666,0,2
1,7833,0,1
1,8500,0,2
1,8666,0,2
1,8833,0,1
1,9000,0,1
1,9166,0,1
1,9333,0,1
1,9500,0,2
1,9666,0,2
1,9833,0,1
1,10000,0,2
1,10166,0,2
1,10333,0,2
1,10500,0,1
1,10666,0,1
1,10916,0,1
1,11166,0,2
1,11333,0,3
1,11583,0,3
1,12000,0,1
1,12166,0,1
1,12333,0,2
1,12500,0,1
1,12666,0,1
1,12833,0,1
1,13000,0,2
1,13166,0,2
1,13333,0,1
1,13500,0,1
1,13666,0,2
1,13833,0,2
1,14000,0,2
1,14166,0,1
1,14333,0,2
1,14500,0,2
1,14666,0,1
1,14833,0,1
1,15000,0,2
1,15166,0,1
1,15333,0,1
1,15500,0,2
1,15666,0,2
1,15833,0,2
1,16000,0,1
1,16166,0,1
1,16333,0,2
1,16500,0,2
1,16666,0,1
1,16833,0,2
1,17000,0,2
1,17166,0,2
1,17333,0,1
1,17500,0,1
1,17666,0,2
1,17833,0,1
1,18000,0,1
1,18166,0,1
1,18333,0,2
1,18500,0,2
1,18666,0,1
1,18833,0,1
1,19000,0,2
1,19166,0,2
1,19333,0,2
1,19500,0,1
1,19666,0,2
1,19833,0,2
1,20000,0,1
1,20166,0,1
1,20333,0,2
1,20500,0,2
1,20666,0,1
1,20833,0,2
1,21000,0,1
1,21166,0,2
1,21333,0,1
1,21500,0,1
1,21666,0,2
1,21833,0,1
1,22000,0,1
1,22166,0,2
2,22333,167,2
