#bpm=135
1,1777,0,1
1,2222,0,2
1,2444,0,2
1,2888,0,2
1,3333,0,1
1,3777,0,1
1,4222,0,2
1,5333,0,1
1,5777,0,2
1,6000,0,2
1,6444,0,2
1,6888,0,1
1,7333,0,1
1,7777,0,2
1,8888,0,1
1,9333,0,2
1,10000,0,2
1,10444,0,2
1,10888,0,1
1,11333,0,1
1,11777,0,1
1,12222,0,2
1,13111,0,1
1,13555,0,1
1,14000,0,1
1,14444,0,2
2,14888,445,1
1,16000,0,1
1,16444,0,2
1,17111,0,2
1,17555,0,1
1,18000,0,1
1,18444,0,1
1,18888,0,1
1,19333,0,2
2,20000,1778,2
1,23111,0,3
1,23555,0,1
1,24000,0,1
1,24444,0,1
1,24888,0,1
1,25333,0,2
1,25777,0,1
1,26222,0,1
1,26666,0,2
1,27111,0,1
1,27555,0,2
1,28000,0,2
1,28444,0,1
1,28888,0,2
1,29333,0,1
1,29777,0,1
1,30000,0,1
1,30222,0,1
1,30666,0,2
1,31111,0,1
1,31555,0,2
1,32000,0,1
1,32444,0,1
1,32888,0,2
1,33333,0,2
1,33777,0,1
1,34222,0,1
1,34666,0,1
1,35111,0,2
1,35333,0,2
1,35555,0,2
1,36000,0,1
1,36444,0,2
1,36888,0,2
1,37333,0,3
1,37777,0,1
1,38000,0,1
1,38222,0,1
1,38666,0,1
1,39111,0,2
1,39555,0,2
1,39777,0,2
1,40000,0,2
1,40444,0,2
1,40888,0,1
1,41333,0,1
1,41555,0,2
1,41777,0,2
1,42222,0,1
1,42666,0,2
1,43111,0,2
1,43333,0,1
1,43555,0,1
1,44000,0,1
1,44444,0,2
1,44888,0,2
1,45111,0,2
1,45555,0,2
1,46000,0,1
1,46444,0,1
1,46888,0,1
1,47111,0,1
1,47777,0,1
1,48000,0,1
1,48444,0,2
1,48666,0,2
1,49111,0,1
1,49333,0,1
1,49555,0,1
1,50000,0,1
1,50444,0,2
1,50888,0,2
1,51333,0,1
1,51555,0,1
1,52000,0,1
1,52444,0,2
1,52888,0,2
1,53333,0,1
1,54222,0,1
1,54666,0,2
1,55111,0,3
1,55555,0,1
1,55777,0,1
1,56000,0,1
1,56444,0,2
1,56666,0,2
1,57111,0,2
1,57555,0,2
1,58000,0,2
1,58444,0,1
1,58666,0,1
1,59333,0,1
1,59555,0,1
1,60000,0,1
1,60222,0,2
1,60666,0,2
1,61111,0,2
1,61555,0,2
1,62000,0,1
1,62222,0,1
1,62666,0,2
1,62888,0,2
1,63333,0,1
1,63777,0,1
1,64222,0,2
1,64666,0,1
1,65111,0,1
1,65333,0,1
1,65555,0,1
1,66222,0,2
2,66444,889,2
1,68000,0,1
1,68444,0,1
1,68666,0,1
1,68888,0,1
1,69111,0,1
1,69333,0,2
1,70000,0,1
1,70222,0,1
1,70666,0,2
1,70888,0,2
1,71333,0,2
1,71777,0,2
1,72222,0,2
1,72888,0,1
1,73555,0,1
1,73777,0,1
1,74222,0,1
1,74444,0,2
1,74888,0,2
1,75333,0,2
1,75777,0,2
1,76222,0,1
1,76444,0,1
1,76888,0,2
1,77111,0,2
1,77555,0,1
1,78000,0,1
1,78444,0,2
1,78888,0,2
1,79333,0,1
1,79555,0,1
1,79777,0,1
5,80444,2222,0
1,83555,0,1
1,84000,0,2
1,84222,0,2
1,84666,0,2
1,85111,0,1
1,85555,0,2
1,86000,0,1
1,86666,0,1
1,87111,0,1
1,87555,0,2
1,87777,0,2
1,88222,0,2
1,88666,0,1
1,89111,0,2
1,89555,0,1
1,90222,0,2
1,90666,0,1
1,91111,0,1
1,91333,0,1
1,91777,0,1
1,92222,0,1
1,92666,0,1
1,93111,0,1
1,94222,0,2
1,94666,0,2
1,94888,0,2
1,95333,0,2
1,95777,0,2
1,96222,0,2
1,96666,0,2
1,97777,0,1
